path_id,t,S,VS,delta_S,delta_V,gain_S,gain_V,tc,cum_pnl
156,20,101.4061,12.6659,0.6108,0.4507,1.8240,-4.4298,0.0001,13.9397
156,21,103.7243,7.5806,0.7790,0.8088,2.1287,0.2554,0.0001,16.3237
156,22,107.2094,8.1473,0.8117,0.8829,0.4533,-0.0108,0.0000,16.7663
156,23,107.7913,8.1340,0.8203,0.9016,-3.8943,2.2078,0.0000,15.0797
156,24,102.9938,10.6346,0.6919,0.6233,-0.9424,3.3590,0.0001,17.4963
156,25,101.8450,14.3601,0.5368,0.2806,1.4446,-0.1473,0.0001,18.7935
156,26,103.9329,14.1238,0.5358,0.2946,0.9050,-0.9035,0.0000,18.7951
156,27,105.6189,10.9036,0.6572,0.5346,1.9055,0.2920,0.0001,20.9925
156,28,109.1753,11.8949,0.6608,0.5032,-2.6910,2.7321,0.0000,21.0337
156,29,105.0806,17.0058,0.4391,0.0949,-2.3220,1.6857,0.0002,20.3972
157,0,100.0000,13.3333,0.5460,0.3838,-0.0000,0.0000,0.0002,-0.0002
157,1,93.2214,16.7624,0.4581,0.1662,0.3752,-1.7097,0.0001,-1.3348
157,2,93.9087,12.3077,0.5910,0.4597,-1.5089,0.4635,0.0001,-2.3802
157,3,90.6146,15.0973,0.4897,0.2655,-1.1487,-0.3485,0.0001,-3.8774
157,4,88.6712,14.3393,0.5018,0.2899,1.4476,0.2816,0.0000,-2.1482
157,5,91.6269,15.4000,0.4824,0.2289,1.7800,-1.7569,0.0000,-2.1251
157,6,95.1743,9.3392,0.6731,0.6758,0.1658,0.3587,0.0001,-1.6008
157,7,95.5180,10.9062,0.6498,0.6733,-1.6730,1.5612,0.0000,-1.7126
157,8,93.0326,13.2164,0.5371,0.3941,-1.2792,1.1782,0.0001,-1.8137
157,9,91.0641,14.9663,0.4793,0.2268,-1.3808,-0.9955,0.0000,-4.1900
157,10,88.4934,12.4404,0.5408,0.3747,1.1541,-1.0551,0.0000,-4.0911
157,11,90.9014,7.7876,0.7179,0.8106,-1.8523,2.0953,0.0001,-3.8482
157,12,87.4763,13.3799,0.5065,0.3438,6.5841,-4.7779,0.0001,-2.0422
157,13,96.6471,7.4854,0.7413,0.8117,3.8189,-1.9669,0.0001,-0.1903
157,14,104.1873,1.7645,1.0565,1.6760,-0.6078,1.2508,0.0001,0.4525
157,15,103.3673,3.3053,1.1520,2.0203,2.7621,-3.5845,0.0000,-0.3700
157,16,105.9816,1.1666,1.3364,2.4293,-1.3425,3.6775,0.0000,1.9649
157,17,104.8163,2.9868,1.3306,2.4238,-1.1341,9.1267,0.0000,9.9575
157,18,103.9676,6.7438,1.1326,1.9669,-2.9367,2.3854,0.0001,9.4062
157,19,101.7605,7.7280,0.9617,1.5305,-3.3207,4.9978,0.0001,11.0833
157,20,98.8286,10.2690,0.7436,0.9006,1.6180,-8.9388,0.0001,3.7624
157,21,100.5110,4.4286,0.9459,1.3217,-1.2237,0.4843,0.0001,3.0229
157,22,98.8653,4.9663,0.9759,1.4550,-0.9303,0.4400,0.0000,2.5325
157,23,97.8818,5.2992,0.9725,1.4604,0.3853,0.2837,0.0000,3.2015
157,24,98.2766,5.4942,0.9632,1.4194,-0.4791,-3.7400,0.0000,-1.0175
157,25,97.7840,2.9332,1.0863,1.7141,1.6357,-2.2925,0.0000,-1.6743
157,26,99.4822,1.3181,1.2367,2.0758,-1.9931,4.5395,0.0000,0.8721
157,27,97.6475,3.9664,1.1698,1.9293,0.3778,2.8784,0.0000,4.1282
157,28,97.9529,5.3530,1.0588,1.6399,-0.1772,-2.6870,0.0000,1.2640
157,29,97.8015,3.9603,1.0683,1.6329,-0.8018,4.4653,0.0000,4.9274
158,0,100.0000,13.3333,0.5460,0.3838,0.0000,-0.0000,0.0002,-0.0002
158,1,102.4291,10.7640,0.6884,0.7215,1.2609,-1.5772,0.0001,-0.3165
158,2,104.7387,6.6547,0.8837,1.3272,1.7539,-2.7288,0.0001,-1.2915
158,3,107.2864,2.8726,1.1245,2.0410,0.0688,-1.3299,0.0001,-2.5528
158,4,107.3643,1.8706,1.3053,2.4895,-0.6892,1.9937,0.0001,-1.2483
158,5,106.7514,2.8474,1.3631,2.6183,-1.2885,3.2226,0.0000,0.6858
158,6,105.7643,4.1419,1.3320,2.5472,-1.2646,-5.7159,0.0000,-6.2948
158,7,104.8366,1.9588,1.4117,2.7047,1.8327,3.7323,0.0000,-0.7298
158,8,106.2125,3.4241,1.3890,2.6419,2.8960,-5.7760,0.0000,-3.6097
158,9,108.2640,1.2885,1.4785,2.8013,1.8529,0.2618,0.0000,-1.4950
158,10,109.5979,1.3876,1.5228,2.8677,0.9494,0.7340,0.0000,0.1883
158,11,110.2400,1.6496,1.5322,2.8715,0.6905,0.2226,0.0000,1.1014
158,12,110.6935,1.7273,1.5311,2.8582,-0.8957,-0.5925,0.0000,-0.3867
158,13,110.1089,1.5209,1.5349,2.8582,2.2137,2.6994,0.0000,4.5264
158,14,111.5548,2.4654,1.4929,2.7601,-0.3087,1.1085,0.0000,5.3262
158,15,111.3537,2.8532,1.4456,2.6578,2.7145,-1.8577,0.0000,6.1830
158,16,113.1720,2.1802,1.4581,2.6644,-1.4401,7.5975,0.0000,12.3405
158,17,112.1758,5.0388,1.3148,2.3532,-1.6056,7.0487,0.0001,17.7835
158,18,111.0747,7.6843,1.0950,1.8341,-2.8594,6.1146,0.0001,21.0387
158,19,108.9000,10.2828,0.8414,1.1366,-3.8595,9.2074,0.0002,26.3864
158,20,105.3753,15.3030,0.5354,0.2679,-5.4389,3.0274,0.0003,23.9746
158,21,98.9110,17.9666,0.3870,0.0101,3.6595,-1.2794,0.0001,26.3546
158,22,105.7456,13.1918,0.5724,0.3491,0.3912,0.0102,0.0001,26.7559
158,23,106.7563,14.2069,0.5653,0.3123,-0.2525,1.0311,0.0000,27.5345
158,24,106.3152,17.1605,0.4533,0.1000,0.2265,-0.6961,0.0001,27.0648
158,25,106.7158,14.9317,0.5155,0.2363,-1.3135,-0.3565,0.0000,25.3948
158,26,103.8182,11.3667,0.6295,0.4894,-0.9602,-0.2723,0.0001,24.1623
158,27,101.9555,10.2141,0.6762,0.5827,-1.4897,1.5960,0.0000,24.2685
158,28,99.5891,13.4750,0.5462,0.3285,-1.5640,1.8644,0.0001,24.5688
158,29,97.2762,16.6745,0.3940,0.0756,2.8664,-1.2757,0.0001,26.1594
159,0,100.0000,13.3333,0.5460,0.3838,0.0000,0.0000,0.0002,-0.0002
159,1,101.9696,17.4471,0.4808,0.1661,-1.9259,1.0730,0.0001,-0.8531
159,2,98.4420,20.2428,0.3865,-0.0055,-1.5372,-0.0015,0.0001,-2.3920
159,3,95.2449,20.2335,0.3617,-0.0140,-0.9125,0.0097,0.0000,-3.2948
159,4,92.8840,18.4482,0.3959,0.0629,-0.5895,0.0211,0.0000,-3.8632
159,5,91.2544,16.9379,0.4309,0.1282,-0.2977,-0.1995,0.0000,-4.3604
159,6,90.5025,13.7646,0.5211,0.3156,-3.6961,1.5148,0.0001,-6.5417
159,7,81.9258,25.5810,0.1294,-0.4293,3.0869,-0.1249,0.0004,-3.5801
159,8,87.8500,25.1853,0.1623,-0.2364,-0.5069,0.2325,0.0001,-3.8546
159,9,83.9314,24.6437,0.1518,-0.2711,0.8670,0.1004,0.0000,-2.8871
159,10,89.2731,24.2189,0.1834,-0.2390,-0.0785,-2.3820,0.0000,-5.3476
159,11,88.7562,33.0048,-0.0430,-0.5785,0.1958,0.6488,0.0002,-4.5032
159,12,89.8236,30.2902,0.0169,-0.3948,-0.5042,1.1972,0.0001,-3.8104
159,13,101.5570,28.2209,0.1245,-0.3461,0.0250,2.3488,0.0000,-1.4366
159,14,103.0358,22.2718,0.2823,-0.1249,0.4217,2.1582,0.0001,1.1431
159,15,106.4217,16.0358,0.4931,0.1931,1.0408,0.1065,0.0001,2.2903
159,16,110.1091,15.1835,0.5529,0.2658,-0.4966,0.4800,0.0000,2.2737
159,17,109.1021,17.6699,0.4756,0.1000,-0.1674,-1.8882,0.0001,0.2180
159,18,108.7993,10.5671,0.6887,0.5752,-0.3441,0.0278,0.0001,-0.0983
159,19,108.0759,10.8455,0.7075,0.6185,-1.1499,0.8715,0.0000,-0.3767
159,20,106.4061,12.3606,0.6479,0.4808,-0.9403,-0.9685,0.0000,-2.2855
159,21,105.0771,10.7947,0.6887,0.5776,-1.2430,-0.2125,0.0000,-3.7411
159,22,103.1585,10.3526,0.6970,0.6155,-1.8341,1.3506,0.0000,-4.2247
159,23,100.4953,12.6908,0.5978,0.4055,0.8749,-1.1391,0.0001,-4.4889
159,24,101.7505,10.8401,0.6551,0.5402,1.4882,-0.0863,0.0000,-3.0870
159,25,104.2402,10.6271,0.6831,0.5761,-1.2271,1.7570,0.0000,-2.5572
159,26,102.3669,13.8797,0.5547,0.3206,2.3676,0.2087,0.0001,0.0191
159,27,105.8329,14.2420,0.5424,0.2972,0.2511,0.3884,0.0000,0.6585
159,28,106.2856,15.4535,0.4970,0.2095,0.8017,-1.4193,0.0000,0.0409
159,29,107.7638,10.6773,0.6653,0.5497,-0.5681,0.5891,0.0001,0.0618
160,0,100.0000,13.3333,0.5460,0.3838,0.0000,-0.0000,0.0002,-0.0002
160,1,110.8020,3.7937,0.9132,1.3781,0.8802,0.6711,0.0001,1.5509
160,2,112.4141,5.5422,1.0435,1.8274,3.9546,-5.5535,0.0001,-0.0481
160,3,116.7444,1.5122,1.3099,2.4464,1.5240,-0.3102,0.0001,1.1657
160,4,118.2050,1.3425,1.4580,2.7612,-3.2917,5.1355,0.0000,3.0093
160,5,115.6921,3.4417,1.4371,2.7216,-5.8470,6.5105,0.0000,3.6729
160,6,111.6818,5.7995,1.3024,2.4533,0.9780,-3.4980,0.0001,1.1529
160,7,112.3623,4.5143,1.2939,2.4322,5.8279,-3.1610,0.0000,3.8197
160,8,116.8371,3.2258,1.3643,2.5513,-1.6790,1.2070,0.0000,3.3477
160,9,115.5395,3.7221,1.3674,2.5501,-3.3056,7.5846,0.0000,7.6267
160,10,113.1166,6.6949,1.2142,2.2121,-3.0441,6.6710,0.0001,11.2536
160,11,110.8904,9.3109,0.9898,1.6670,-2.7607,-3.8943,0.0001,4.5985
160,12,108.6167,7.5505,0.9594,1.5452,-1.1547,1.0073,0.0000,4.4510
160,13,107.4501,8.1547,0.9010,1.3666,4.4367,-1.2282,0.0000,7.6595
160,14,112.0744,7.3598,0.9325,1.3737,4.2286,-3.5838,0.0000,8.3043
160,15,116.7674,4.7375,1.0894,1.7354,4.1329,-6.5004,0.0001,5.9367
160,16,121.1995,0.0055,1.3889,2.4484,-0.0545,1.5200,0.0001,7.4022
160,17,121.1495,0.8814,1.5106,2.7104,-0.6710,4.8415,0.0000,11.5726
160,18,120.6664,2.8588,1.4700,2.6260,3.1425,-3.2324,0.0000,11.4828
160,19,122.7467,1.6662,1.5164,2.6972,-1.1245,2.7798,0.0000,13.1380
160,20,121.9817,2.7247,1.4805,2.6135,8.7301,-7.3482,0.0000,14.5199
160,21,127.7387,0.0003,1.6169,2.8468,-0.0487,2.3822,0.0000,16.8533
160,22,127.7057,0.9118,1.6329,2.8646,3.7844,-1.5539,0.0000,19.0838
160,23,130.0463,0.3660,1.6735,2.9202,-1.1009,2.6040,0.0000,20.5870
160,24,129.3721,1.2750,1.6431,2.8494,-1.5322,2.0377,0.0000,21.0924
160,25,128.4565,1.9728,1.5894,2.7323,-4.5708,7.3325,0.0000,23.8541
160,26,125.6748,4.5462,1.4223,2.3793,9.9103,-8.4877,0.0001,25.2767
160,27,131.9100,1.4397,1.5145,2.5291,-1.4689,7.3144,0.0000,31.1222
160,28,130.8772,4.5139,1.3950,2.2570,5.3592,-2.9492,0.0000,33.5322
160,29,134.4157,3.3478,1.4045,2.2388,5.4148,-3.9721,0.0000,34.9749
161,0,100.0000,13.3333,0.5460,0.3838,0.0000,-0.0000,0.0002,-0.0002
161,1,101.6783,9.5548,0.7280,0.8512,0.2879,-0.6842,0.0001,-0.3966
161,2,102.2056,7.7721,0.8436,1.2619,-1.9323,1.0382,0.0001,-1.2908
161,3,99.5515,8.9918,0.8076,1.2668,-1.4071,0.0340,0.0000,-2.6638
161,4,97.8835,9.0188,0.7914,1.2322,0.6929,-4.3136,0.0000,-6.2845
161,5,98.7415,5.6136,0.9496,1.6386,4.5877,-3.4995,0.0001,-5.1964
161,6,104.5381,2.7736,1.1725,2.1768,0.9653,-1.3069,0.0001,-5.5381
161,7,105.5546,1.9760,1.3249,2.5213,-4.1706,7.0762,0.0000,-2.6325
161,8,101.9976,5.2267,1.2384,2.3476,-3.4878,6.8572,0.0000,0.7368
161,9,99.3651,7.9464,1.0461,1.9138,-1.7704,0.8257,0.0001,-0.2080
161,10,97.9355,8.2981,0.9154,1.5733,-0.7039,-0.1183,0.0001,-1.0303
161,11,97.2626,8.2363,0.8498,1.3547,-2.4757,9.9225,0.0000,6.4166
161,12,94.5582,14.5431,0.5119,0.3722,6.5136,-9.0276,0.0003,3.9023
161,13,102.2231,7.8793,0.7535,0.8049,0.2228,1.1651,0.0001,5.2901
161,14,102.6582,11.0095,0.6790,0.6465,0.2160,0.4714,0.0000,5.9775
161,15,102.9449,11.5952,0.6512,0.5540,2.6273,0.9422,0.0000,9.5469
161,16,106.8142,13.0526,0.6215,0.4356,-0.5609,-1.5757,0.0000,7.4103
161,17,105.9529,10.2086,0.7098,0.6348,3.9471,0.0513,0.0000,11.4087
161,18,112.3043,10.3264,0.7478,0.7011,-0.0348,0.2608,0.0000,11.6347
161,19,112.2553,10.7372,0.7369,0.6750,1.9745,-1.5940,0.0000,12.0152
161,20,114.8957,8.4638,0.8283,0.8703,0.2499,1.1834,0.0000,13.4485
161,21,115.2349,10.2171,0.7750,0.7481,5.8222,-6.2728,0.0000,12.9979
161,22,122.2643,3.0091,1.0580,1.4420,0.2015,0.5164,0.0001,13.7157
161,23,122.5244,3.6994,1.1771,1.7923,0.4782,3.0260,0.0000,17.2198
161,24,122.9763,5.7979,1.1344,1.7049,3.2315,1.8407,0.0000,22.2920
161,25,125.7216,6.8249,1.0756,1.5113,-2.7922,2.3724,0.0000,21.8722
161,26,123.2602,8.2164,0.9581,1.1880,4.1216,-3.1955,0.0001,22.7982
161,27,127.0922,6.1021,1.0290,1.3076,-0.7505,-0.6520,0.0000,21.3957
161,28,126.3088,5.5533,1.0730,1.4083,-6.0475,6.0493,0.0000,21.3974
161,29,120.4318,10.1794,0.8405,0.8697,-3.9877,3.6577,0.0001,21.0673
162,0,100.0000,13.3333,0.5460,0.3838,-0.0000,0.0000,0.0002,-0.0002
162,1,93.1844,17.5965,0.4322,0.1059,-2.1283,1.6066,0.0001,-0.5220
162,2,89.2862,21.7824,0.2900,-0.1411,0.7199,-0.0231,0.0001,0.1747
162,3,90.9521,21.5645,0.2933,-0.1057,2.0150,0.9390,0.0000,3.1286
162,4,97.8998,14.9082,0.5226,0.2978,-0.4879,0.1630,0.0001,2.8036
162,5,96.2365,13.3670,0.5666,0.3917,-0.4804,0.2205,0.0000,2.5436
162,6,95.3172,14.1076,0.5385,0.3396,-1.4302,-0.1129,0.0000,1.0005
162,7,92.7930,13.8194,0.5313,0.3333,-0.8996,0.1607,0.0000,0.2616
162,8,91.1224,14.2926,0.5060,0.2853,-0.2173,0.4334,0.0000,0.4777
162,9,90.7134,15.5929,0.4620,0.1857,-2.1325,0.6609,0.0000,-0.9940
162,10,86.4985,17.9091,0.3681,0.0094,3.5648,-1.9911,0.0001,0.5796
162,11,94.2150,7.1863,0.6794,0.6927,-0.5120,0.0129,0.0001,0.0804
162,12,92.8241,8.5653,0.7251,0.8490,-0.5777,-2.8303,0.0000,-3.3276
162,13,91.9737,4.4794,0.9205,1.4089,0.5697,0.8376,0.0001,-1.9204
162,14,92.7595,5.4659,0.9418,1.5564,1.4396,-0.8736,0.0000,-1.3544
162,15,94.3235,4.8458,1.0010,1.7104,1.8299,1.9083,0.0000,2.3837
162,16,96.2665,6.0719,0.9735,1.6285,-0.6264,5.9821,0.0000,7.7394
162,17,95.6406,9.5694,0.7788,1.0850,-2.1603,-1.6381,0.0001,3.9409
162,18,93.4214,8.5635,0.7436,0.8977,-1.3966,7.9250,0.0000,10.4693
162,19,91.6282,15.8675,0.4351,0.1198,-3.4109,1.7880,0.0002,8.8461
162,20,87.0410,17.8591,0.3204,-0.0231,4.1566,-0.4711,0.0001,12.5316
162,21,96.5948,13.9267,0.4854,0.2395,1.3841,0.0623,0.0001,13.9778
162,22,100.9153,11.2313,0.6249,0.4840,0.5038,0.1687,0.0001,14.6502
162,23,101.9532,11.9354,0.6262,0.4670,-1.1411,-0.6559,0.0000,12.8532
162,24,100.1271,10.5802,0.6592,0.5546,2.0191,-2.3304,0.0000,12.5419
162,25,103.3513,5.5900,0.8498,0.9834,-3.2670,1.4239,0.0001,10.6987
162,26,98.3953,8.1576,0.7734,0.8648,-0.7826,0.9759,0.0000,10.8920
162,27,97.4744,9.1500,0.7100,0.7077,-1.8738,1.7323,0.0000,10.7505
162,28,95.0517,11.1532,0.6116,0.4821,-2.4887,2.5605,0.0001,10.8222
162,29,91.5466,14.7713,0.4372,0.1827,0.3182,0.8453,0.0001,11.9856
163,0,100.0000,13.3333,0.5460,0.3838,-0.0000,0.0000,0.0002,-0.0002
163,1,94.4743,15.7104,0.4968,0.2522,0.9038,-0.8760,0.0000,0.0276
163,2,96.1297,13.4281,0.5714,0.4034,3.7254,-1.5824,0.0000,2.1706
163,3,103.6282,7.1549,0.8190,1.0875,0.9144,-0.9012,0.0001,2.1837
163,4,105.2286,4.9210,1.0003,1.6941,1.1856,-0.9795,0.0001,2.3897
163,5,106.6762,4.0204,1.1387,2.0978,-0.5897,3.3685,0.0001,5.1685
163,6,106.0867,6.0088,1.1134,2.0697,-2.9092,4.2700,0.0000,6.5293
163,7,103.5317,8.0443,0.9951,1.7856,1.3943,-10.8043,0.0001,-2.8808
163,8,104.7839,2.8242,1.1965,2.2262,2.4583,0.8998,0.0001,0.4773
163,9,107.2543,3.3281,1.2761,2.3973,2.5235,1.7782,0.0000,4.7790
163,10,109.3634,4.1269,1.2827,2.3930,3.7133,-9.2294,0.0000,-0.7372
163,11,112.2733,0.2769,1.4832,2.7664,0.2392,3.4425,0.0000,2.9444
163,12,112.4598,1.7155,1.5081,2.8106,-1.1729,8.9654,0.0000,10.7369
163,13,111.6690,4.9562,1.3593,2.4959,-2.4176,2.4141,0.0001,10.7332
163,14,110.0659,5.8152,1.2274,2.2103,-1.8770,4.1710,0.0001,13.0272
163,15,108.6850,7.4863,1.0611,1.8150,2.9388,-5.6358,0.0001,10.3301
163,16,111.0793,4.9365,1.1230,1.9092,-7.8009,8.5663,0.0000,11.0955
163,17,103.7276,9.6562,0.8658,1.2825,0.3214,-4.5975,0.0001,6.8192
163,18,104.0138,7.2481,0.8779,1.2230,-2.6783,5.7174,0.0000,9.8584
163,19,100.9203,11.7060,0.6558,0.6128,-0.8953,0.8110,0.0002,9.7739
163,20,99.9004,12.3691,0.6072,0.4318,-0.6865,-0.7672,0.0000,8.3201
163,21,98.8536,11.1171,0.6385,0.5130,1.3406,-1.6782,0.0000,7.9825
163,22,101.0616,7.2311,0.7839,0.8414,0.8992,-0.7528,0.0001,8.1289
163,23,102.4699,5.7636,0.8927,1.1218,-0.8389,2.2189,0.0000,9.5087
163,24,101.3997,8.4008,0.7945,0.9038,-0.4266,2.2976,0.0000,11.3797
163,25,100.9217,10.4490,0.6844,0.6218,0.2997,-0.8515,0.0001,10.8278
163,26,101.2989,9.5068,0.7081,0.6580,-3.7374,2.9438,0.0000,10.0342
163,27,95.8381,14.2414,0.4999,0.2495,3.3571,-2.8274,0.0001,10.5637
163,28,100.5792,9.9444,0.6543,0.5699,0.0572,0.0007,0.0001,10.6216
163,29,100.6937,9.9472,0.6792,0.5975,3.2756,-0.6429,0.0000,13.2543
164,0,100.0000,13.3333,0.5460,0.3838,-0.0000,0.0000,0.0002,-0.0002
164,1,97.5787,16.0560,0.5019,0.2427,1.6746,-1.1637,0.0000,0.5107
164,2,100.6460,13.0241,0.6047,0.4530,-2.2322,-0.0967,0.0001,-1.8183
164,3,96.1987,12.6256,0.5936,0.4924,0.2897,-1.2620,0.0000,-2.7906
164,4,96.6778,9.8397,0.6914,0.7818,-1.1750,3.0160,0.0001,-0.9497
164,5,94.6982,15.9650,0.4641,0.2115,-1.7945,0.3834,0.0002,-2.3610
164,6,92.1028,16.4554,0.4498,0.1500,1.5661,-0.6806,0.0000,-1.4755
164,7,95.4775,13.2370,0.5591,0.3723,1.1914,-1.0972,0.0001,-1.3815
164,8,98.1261,5.9238,0.8201,1.0800,3.0556,-1.8786,0.0001,-0.2046
164,9,103.5914,0.8776,1.1467,2.0053,1.8995,0.0482,0.0001,1.7431
164,10,105.9076,0.9223,1.3480,2.5124,0.8661,-1.4595,0.0000,1.1496
164,11,106.6630,0.1944,1.4967,2.8153,-0.1338,1.8146,0.0000,2.8304
164,12,106.5637,0.9167,1.5415,2.8930,0.8536,0.7514,0.0000,4.4354
164,13,107.1340,1.1836,1.5513,2.8982,-1.0568,-0.1317,0.0000,3.2469
164,14,106.4485,1.1381,1.5524,2.8928,0.0930,3.9277,0.0000,7.2676
164,15,106.5084,2.4933,1.4843,2.7509,2.7144,-3.1979,0.0000,6.7841
164,16,108.2569,1.3878,1.5036,2.7756,0.7907,-0.0470,0.0000,7.5279
164,17,108.7896,1.3708,1.5134,2.7802,2.5514,-3.7334,0.0000,6.3459
164,18,110.4866,0.0257,1.5896,2.9055,0.0190,2.2511,0.0000,8.6160
164,19,110.4991,0.8354,1.5823,2.8800,1.3692,-1.1467,0.0000,8.8385
164,20,111.3605,0.4407,1.5994,2.8967,-0.5917,0.2665,0.0000,8.5133
164,21,110.9865,0.5332,1.5991,2.8850,-0.0815,1.6465,0.0000,10.0782
164,22,110.9356,1.1017,1.5682,2.8142,0.3001,1.1743,0.0000,11.5526
164,23,111.1232,1.5087,1.5318,2.7278,-1.7567,4.4509,0.0000,14.2468
164,24,110.0030,3.0903,1.4278,2.5041,2.9861,-1.8679,0.0000,15.3650
164,25,111.9524,2.4056,1.4143,2.4494,-0.0937,2.7361,0.0000,18.0074
164,26,111.8867,3.4982,1.3464,2.2855,2.1574,0.6890,0.0000,20.8538
164,27,113.4122,3.7795,1.2960,2.1441,2.4884,2.7248,0.0000,26.0670
164,28,115.2604,4.9717,1.2071,1.9027,0.8678,0.5122,0.0000,27.4470
164,29,115.9300,5.2106,1.1452,1.7145,-0.1218,-0.8673,0.0000,26.4579
165,0,100.0000,13.3333,0.5460,0.3838,0.0000,0.0000,0.0002,-0.0002
165,1,100.5341,14.1642,0.5720,0.3956,-1.9938,0.6141,0.0000,-1.3799
165,2,96.8822,15.7642,0.5065,0.2560,6.1691,-3.1557,0.0000,1.6335
165,3,107.6683,7.7867,0.7881,0.9543,-1.4959,0.6453,0.0001,0.7826
165,4,104.7148,10.3076,0.7484,0.9551,8.4717,-7.2288,0.0000,2.0255
165,5,115.4645,2.7327,1.0933,1.8391,-1.6033,2.9790,0.0001,3.4010
165,6,113.3222,5.8518,1.1106,1.9878,0.3575,-0.9431,0.0000,2.8155
165,7,113.6491,5.3390,1.1567,2.1047,-0.4660,3.5168,0.0000,5.8663
165,8,113.2296,7.1082,1.0879,1.9425,-1.5954,-3.3842,0.0000,0.8868
165,9,111.8504,5.5003,1.1292,2.0247,1.3589,-4.4749,0.0000,-2.2293
165,10,113.0995,3.1967,1.2639,2.3192,-0.0048,3.5931,0.0000,1.3590
165,11,113.0953,4.9713,1.2379,2.2603,-3.1961,11.0466,0.0000,9.2094
165,12,110.5665,9.7345,0.9758,1.6205,-8.7626,16.5010,0.0002,16.9476
165,13,103.4877,17.0347,0.4837,0.2412,2.6619,2.5063,0.0005,22.1153
165,14,106.2155,18.5814,0.4376,0.0412,2.4842,-0.2762,0.0001,24.3233
165,15,111.3511,17.4363,0.4931,0.1419,-1.6751,0.0115,0.0000,22.6597
165,16,107.5233,17.7163,0.4675,0.0980,-1.3730,-0.0784,0.0000,21.2082
165,17,104.7388,17.1634,0.4642,0.1083,-0.9669,0.1179,0.0000,20.3591
165,18,102.6704,18.3665,0.4103,0.0273,2.9132,0.0882,0.0000,23.3605
165,19,108.9468,19.1804,0.4103,0.0075,-0.9103,0.0922,0.0000,22.5424
165,20,106.7282,22.5617,0.2945,-0.1651,-2.6537,0.0586,0.0001,19.9473
165,21,100.2602,30.4091,0.0276,-0.4706,-0.2806,-0.3931,0.0002,19.2734
165,22,99.3075,32.7904,-0.0537,-0.4886,0.0049,-2.2267,0.0000,17.0515
165,23,99.4843,37.5216,-0.1856,-0.6730,-0.1604,3.4577,0.0001,20.3487
165,24,102.4723,30.4445,0.0008,-0.3659,0.4962,-6.2914,0.0002,14.5533
165,25,99.7981,39.7928,-0.2472,-0.7861,-0.0060,-4.9223,0.0003,9.6247
165,26,92.1006,53.2443,-0.5298,-1.0962,3.9563,-10.0691,0.0003,3.5116
165,27,76.0938,66.0529,-0.7990,-1.4158,2.9058,2.8915,0.0004,9.3085
165,28,70.6093,63.4151,-0.7910,-1.2934,0.9048,3.1533,0.0001,13.3665
165,29,69.4769,61.1879,-0.7656,-1.2633,-0.0768,-1.5740,0.0000,11.7158
166,0,100.0000,13.3333,0.5460,0.3838,0.0000,-0.0000,0.0002,-0.0002
166,1,109.4603,5.1345,0.8788,1.2706,-0.3828,0.0374,0.0001,-0.3457
166,2,108.7592,5.2320,1.0260,1.7930,-0.6870,0.4404,0.0001,-0.5924
166,3,107.9774,5.5785,1.0884,2.0059,1.4736,-0.8781,0.0000,0.0031
166,4,109.4137,5.0888,1.1520,2.1588,1.5661,-1.8241,0.0000,-0.2548
166,5,110.8526,4.1795,1.2343,2.3288,-0.3946,3.9153,0.0000,3.2659
166,6,110.5101,5.9931,1.1872,2.2157,0.6801,-0.4182,0.0000,3.5277
166,7,111.0611,5.8136,1.1677,2.1592,1.0292,-0.7057,0.0000,3.8512
166,8,111.9280,5.4951,1.1723,2.1527,-1.5000,-0.9262,0.0000,1.4250
166,9,110.6434,5.0661,1.1868,2.1797,0.3915,3.1026,0.0000,4.9191
166,10,110.9774,6.5073,1.1196,2.0135,2.2860,1.3466,0.0000,8.5517
166,11,112.9036,7.1252,1.0649,1.8399,-0.3712,1.9955,0.0000,10.1760
166,12,112.5720,8.1162,0.9817,1.5914,-0.8196,-0.2534,0.0000,9.1029
166,13,111.8024,7.9785,0.9400,1.4411,-5.8385,1.5517,0.0000,4.8161
166,14,105.8548,8.9536,0.8362,1.1706,-3.9325,5.4259,0.0001,6.3094
166,15,101.6714,12.7185,0.6125,0.5228,-0.3625,2.3323,0.0002,8.2790
166,16,101.2378,14.7109,0.5293,0.2673,-1.4879,-1.1765,0.0001,5.6145
166,17,98.8086,12.4606,0.5875,0.4056,-2.1637,0.9097,0.0000,4.3605
166,18,94.7206,15.8645,0.4489,0.1380,-0.9005,2.1476,0.0001,5.6074
166,19,93.1878,21.1594,0.2610,-0.1757,-0.7269,0.3526,0.0001,5.2330
166,20,91.5684,23.7143,0.1623,-0.2270,1.3333,1.3367,0.0000,7.9030
166,21,96.6766,16.1058,0.3985,0.1179,0.6682,1.2348,0.0001,9.8059
166,22,100.7930,10.6653,0.6303,0.5036,1.8087,-0.3468,0.0001,11.2677
166,23,105.3312,7.7243,0.7845,0.8076,-1.3564,2.2036,0.0001,12.1148
166,24,103.1793,12.0998,0.6382,0.4842,5.0813,-1.6580,0.0001,15.5380
166,25,109.6564,10.0467,0.7297,0.6452,-2.6175,1.5112,0.0000,14.4318
166,26,105.5550,13.1674,0.6056,0.3944,1.1602,0.2733,0.0001,15.8653
166,27,107.1451,13.5911,0.5818,0.3615,-3.7172,1.3579,0.0000,13.5059
